"{""richText"":[{""font"":{""bold"":true,""size"":8,""color"":{}},""text"":""Note: ""},{""font"":{""size"":8,""color"":{}},""text"":""The data and information in this document is reflective of a hypothetical situation and client. This document is to be used for KPMG Virtual Internship purposes only. ""}]}",,,,,,,,,,,,
"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost","product_first_sold_date"
"16678","0","2904","42987","1","Approved","Trek Bicycles","Road","medium","medium","290.62","215.14","38339"
"16679","7","1130","42848",,"Approved","Trek Bicycles","Road","low","medium","980.37","234.43","38258"
"16680","67","1469","42919",,"Approved","Norco Bicycles","Road","medium","medium","544.05","376.84","38859"
"16681","94","2627","42905",,"Approved","Giant Bicycles","Standard","medium","large","1635.3","993.66","37539"
"16682","0","377","42805",,"Approved",,,,,"877.44",,
"16683","60","1429","42799","1","Approved","Giant Bicycles","Standard","high","small","1977.36","1759.85","41047"
"16684","94","1315","43094",,"Approved","Giant Bicycles","Standard","medium","large","1635.3","993.66","34556"
"16685","19","2438","42850","1","Approved","OHM Cycles","Road","high","large","12.01","7.21","36334"
"16686","64","3472","42931","1","Approved","Trek Bicycles","Standard","medium","large","1469.44","596.55","41047"
"16687","13","1773","42913",,"Approved","Solex","Standard","medium","medium","1163.89","589.27","42560"
"16688","31","2212","42860",,"Approved","Giant Bicycles","Standard","medium","medium","230.91","173.18","36361"
"16689","74","1137","42906","1","Approved","WeareA2B","Standard","medium","medium","1228.07","400.91","36668"
"16690","78","1378","42851","1","Approved","Giant Bicycles","Standard","medium","large","1765.3","709.48","38193"
"16691","81","1875","42895",,"Approved","Solex","Standard","medium","medium","1151.96","649.49","36498"
"16692","40","353","42777","1","Approved","OHM Cycles","Standard","high","medium","1458.17","874.9","33455"
"16693","0","2871","42849","1","Approved","Solex","Standard","medium","medium","100.35","75.26","37626"
"16694","1","3304","42759",,"Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","42688"
"16695","54","841","42884",,"Approved","WeareA2B","Standard","medium","medium","1292.84","13.44","42218"
"16696","10","1455","42889","1","Approved","WeareA2B","Touring","medium","medium","1466.68","363.25","41701"
"16697","37","174","42804",,"Approved","OHM Cycles","Standard","low","medium","1793.43","248.82","36361"
"16698","96","439","42778",,"Approved","WeareA2B","Road","low","small","1172.78","1043.77","37539"
"16699","87","1192","42958",,"Approved","Giant Bicycles","Standard","high","medium","1179","707.4","35667"
"16700","11","998","42778","1","Approved","Giant Bicycles","Standard","high","medium","1274.93","764.96","37838"
"16701","0","5034","42762",,"Approved","Norco Bicycles","Standard","medium","medium","360.4","270.2999878","35667"
"16702","35","443","42874",,"Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","42688"
"16703","45","79","42807",,"Approved","Solex","Standard","medium","medium","441.49","84.99","34071"
"16704","17","1925","42869","1","Approved","Solex","Standard","high","medium","1024.66","614.8","34165"
"16705","35","2944","42810",,"Approved","Trek Bicycles","Standard","low","medium","1057.51","154.4","34527"
"16706","72","755","42999","1","Approved","Norco Bicycles","Standard","medium","medium","360.4","270.3","42710"
"16707","3","1116","42754","1","Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","40410"
"16708","73","733","43053",,"Approved","Solex","Standard","medium","medium","1945.43","333.18","37499"
"16709","36","2963","42742","1","Approved","Solex","Standard","low","medium","945.04","507.58","35560"
"16710","9","2564","42836",,"Approved","OHM Cycles","Road","medium","medium","742.54","667.4","33549"
"16711","19","1803","42918","1","Approved","OHM Cycles","Road","high","large","12.01","7.21","39880"
"16712","22","813","42804",,"Approved","WeareA2B","Standard","medium","medium","60.34","45.26","34165"
"16713","43","2824","42966","1","Approved","Solex","Standard","medium","medium","1151.96","649.49","36498"
"16714","2","1421","42817","1","Approved","Solex","Standard","medium","medium","71.49","53.62","41245"
"16715","13","1228","42935",,"Approved","Solex","Standard","medium","medium","1163.89","589.27","42560"
"16716","50","1799","42805",,"Approved","WeareA2B","Standard","medium","small","175.89","131.92","37668"
"16717","29","499","42741","1","Approved","Norco Bicycles","Road","medium","medium","543.39","407.54","42696"
"16718","19","43","42753",,"Approved","OHM Cycles","Road","high","large","12.01","7.21","39880"
"16719","43","3117","42856","1","Approved","Solex","Standard","medium","medium","1151.96","649.49","37668"
"16720","98","730","42939",,"Approved","Trek Bicycles","Standard","high","medium","358.39","215.03","38002"
"16721","15","1104","42848",,"Approved","Norco Bicycles","Standard","low","medium","958.74","748.9","38693"
"16722","56","2049","42838","1","Approved","Norco Bicycles","Mountain","low","small","688.63","612.88","34244"
"16723","0","2830","43000","1","Approved","Solex","Standard","medium","medium","71.49","53.62","41245"
"16724","91","2306","42856",,"Approved","WeareA2B","Standard","low","medium","642.31","513.85","38193"
"16725","90","3","42912",,"Approved","Norco Bicycles","Standard","low","medium","363.01","290.41","40303"
"16726","40","112","42759","1","Approved","Trek Bicycles","Road","medium","large","1894.19","598.76","40649"
"16727","35","1463","42867",,"Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","41167"
"16728","95","3340","42933","1","Approved","Giant Bicycles","Standard","medium","large","569.56","528.43","37874"
"16729","77","2342","42761",,"Approved","Norco Bicycles","Road","medium","large","1240.31","795.1","40553"
"16730","3","1102","43039",,"Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","40336"
"16731","15","3376","42950",,"Approved","Norco Bicycles","Standard","low","medium","958.74","748.9","38693"
"16732","5","873","42888","1","Approved","Trek Bicycles","Mountain","low","medium","574.64","459.71","41701"
"16733","31","1030","42750","1","Approved","Giant Bicycles","Standard","medium","medium","230.91","173.18","39031"
"16734","24","2936","42983",,"Approved","Solex","Road","medium","large","1777.8","820.78","40487"
"16735","0","918","42889","1","Approved","WeareA2B","Standard","medium","medium","60.34","45.26","34165"
"16736","41","1864","42853",,"Approved","Solex","Road","medium","medium","416.98","312.74","35560"
"16737","87","3178","43070",,"Approved","Giant Bicycles","Standard","high","medium","1179","707.4","41434"
"16738","24","3196","43037","1","Approved","Solex","Road","medium","large","1777.8","820.78","40670"
"16739","34","2006","42938",,"Approved","WeareA2B","Standard","medium","medium","1231.15","161.6","40303"
"16740","81","2375","43056",,"Approved","Norco Bicycles","Standard","medium","small","586.45","521.94","33429"
"16741","8","2121","42834",,"Approved","Solex","Road","medium","small","1703.52","1516.13","34586"
"16742","49","2592","42886",,"Approved","Trek Bicycles","Road","medium","medium","533.51","400.13","35707"
"16743","47","1241","42797",,"Approved","Trek Bicycles","Road","low","small","1720.7","1531.42","41009"
"16744","55","3477","42817",,"Approved","Trek Bicycles","Road","medium","large","1894.19","598.76","36146"
"16745","23","2518","42952","1","Approved","Norco Bicycles","Mountain","low","small","688.63","612.88","37220"
"16746","60","2880","42978","1","Approved","Giant Bicycles","Standard","high","small","1977.36","1759.85","40779"
"16747","3","1932","42858",,"Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","38573"
"16748","1","3301","43057",,"Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","42688"
"16749","0","1217","42961","1","Approved","Solex","Standard","medium","medium","71.49","53.62","41245"
"16750","40","1421","42927",,"Approved","OHM Cycles","Standard","high","medium","1458.17","874.9","38750"
"16751","3","1503","42768",,"Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","34115"
"16752","91","2859","42801","1","Approved","WeareA2B","Standard","low","medium","642.31","513.85","41922"
"16753","79","1234","42897",,"Approved","Norco Bicycles","Standard","medium","medium","1555.58","818.01","37873"
"16754","49","1730","42876",,"Approved","Trek Bicycles","Road","medium","medium","533.51","400.13","41064"
"16755","5","752","42787","1","Approved","Giant Bicycles","Standard","high","medium","1129.13","677.48","38573"
"16756","21","297","43091","1","Approved","WeareA2B","Touring","medium","medium","1466.68","363.25","41701"
"16757","59","1481","43013","1","Approved","Solex","Standard","medium","large","1061.56","733.58","34170"
"16758","62","1808","42802","1","Approved","Solex","Standard","high","medium","1024.66","614.8","40487"
"16759","27","256","43099",,"Approved","Trek Bicycles","Standard","low","medium","1057.51","154.4","40336"
"16760","14","349","42863",,"Approved","Solex","Standard","high","large","1842.92","1105.75","34996"
"16761","69","3092","42939",,"Approved","Giant Bicycles","Road","medium","medium","792.9","594.68","33879"
"16762","36","2492","43066","1","Approved","Solex","Standard","low","medium","1289.85","74.51","39427"
"16763","9","1627","42851","1","Approved","OHM Cycles","Road","medium","medium","742.54","667.4","33549"
"16764","30","1783","42946",,"Approved","Solex","Standard","high","medium","748.17","448.9","37337"
"16765","47","3304","43021","1","Approved","Trek Bicycles","Road","low","small","1720.7","1531.42","38991"
"16766","0","1220","43033",,"Approved","OHM Cycles","Standard","medium","medium","183.86","137.9","35707"
"16767","0","1728","42900",,"Approved",,,,,"1374.2",,
"16768","0","1756","43037",,"Approved","Solex","Standard","medium","large","202.62","151.96","42458"
"16769","51","3062","42861",,"Approved","OHM Cycles","Standard","high","medium","2005.66","1203.4","41009"
"16770","89","75","42961","1","Approved","WeareA2B","Touring","medium","large","1362.99","57.74","34079"
"16771","34","602","43022",,"Approved","WeareA2B","Standard","medium","medium","1231.15","161.6","40303"
"16772","55","3413","43003","1","Approved","Trek Bicycles","Road","medium","large","1894.19","598.76","37823"
"16773","71","2334","42885","1","Approved","Solex","Standard","high","large","1842.92","1105.75","34996"
"16774","19","2176","42996","1","Approved","Trek Bicycles","Mountain","low","medium","574.64","459.71","40784"
"16775","49","1254","42937","1","Approved","Trek Bicycles","Road","medium","medium","533.51","400.13","35470"
"16776","30","1576","43004","1","Approved","Solex","Standard","high","medium","748.17","448.9","33552"
"16777","12","2141","42872","1","Approved","Giant Bicycles","Standard","medium","large","1765.3","709.48","41533"
"16778","29","2563","42790",,"Approved","Norco Bicycles","Road","medium","medium","543.39","407.54","42696"
"16779","32","1024","42826","1","Approved","Giant Bicycles","Standard","high","medium","1179","707.4","36833"
"16780","2","1442","42983","1","Approved","Solex","Standard","medium","medium","71.49","53.62","41245"
"16781","66","858","43023",,"Approved","Solex","Standard","medium","medium","1163.89","589.27","42560"
"16782","66","2072","43072",,"Approved","Giant Bicycles","Road","low","small","590.26","525.33","34996"
"16783","95","3378","42920",,"Approved","Giant Bicycles","Standard","medium","large","569.56","528.43","37874"
"16784","15","1483","42848",,"Approved","Norco Bicycles","Standard","low","medium","958.74","748.9","35160"
"16785","35","1447","42854","1","Approved","Trek Bicycles","Standard","low","medium","1057.51","154.4","34527"
"16786","1","1743","42803",,"Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","38258"
"16787","34","2245","42890",,"Approved","Norco Bicycles","Road","high","large","774.53","464.72","41064"
"16788","34","1621","42970",,"Approved","Norco Bicycles","Road","high","large","774.53","464.72","37698"
"16789","84","2201","42850",,"Approved","Trek Bicycles","Road","medium","medium","290.62","215.14","36367"
"16790","89","1554","42956","1","Approved","WeareA2B","Touring","medium","large","1362.99","57.74","42560"
"16791","1","2183","42864","1","Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","40649"
"16792","76","85","43020",,"Approved","WeareA2B","Standard","low","medium","642.31","513.85","41922"
"16793","77","1826","42757","1","Approved","WeareA2B","Standard","medium","medium","1769.64","108.76","37220"
"16794","47","1837","43064","1","Approved","Trek Bicycles","Road","low","small","1720.7","1531.42","39915"
"16795","15","2447","42875",,"Approved","Norco Bicycles","Standard","low","medium","958.74","748.9","40303"
"16796","52","967","42840",,"Approved","OHM Cycles","Road","medium","medium","1280.28","829.51","34170"
"16797","81","1688","43028",,"Approved","Norco Bicycles","Standard","medium","small","586.45","521.94","33429"
"16798","99","494","42966",,"Approved","OHM Cycles","Standard","medium","medium","1227.34","770.89","34556"
"16799","0","629","42865",,"Approved","Norco Bicycles","Road","medium","medium","543.39","407.54","42696"
"16800","57","2565","43070","1","Approved","WeareA2B","Touring","medium","large","1890.39","260.14","34143"
"16801","51","187","42753","1","Approved","OHM Cycles","Standard","high","medium","2005.66","1203.4","41009"
"16802","32","416","43011","1","Approved","Giant Bicycles","Standard","medium","medium","642.7","211.37","37337"
"16803","5","3474","42929","1","Approved","Trek Bicycles","Mountain","low","medium","574.64","459.71","38206"
"16804","24","1186","43066","1","Cancelled","Solex","Road","medium","large","1777.8","820.78","37337"
"16805","55","2662","43031","1","Approved","Trek Bicycles","Road","medium","large","1894.19","598.76","36146"
"16806","29","2102","43082","1","Approved","Norco Bicycles","Road","medium","medium","543.39","407.54","42696"
"16807","13","2397","42946","1","Approved","Solex","Standard","medium","medium","1163.89","589.27","34586"
"16808","42","606","42740","1","Approved","OHM Cycles","Road","medium","small","1810","1610.9","41848"
"16809","65","1693","43024","1","Approved","WeareA2B","Standard","medium","medium","1807.45","778.69","42145"
"16810","11","2847","42950",,"Approved","Giant Bicycles","Standard","high","medium","1274.93","764.96","39298"
"16811","4","1885","42875",,"Approved","Solex","Standard","medium","medium","1483.2","99.59","42145"
"16812","30","2577","43006","1","Approved","Solex","Standard","high","medium","748.17","448.9","36361"
"16813","64","611","43096","1","Approved","Trek Bicycles","Standard","medium","large","1469.44","596.55","41047"
"16814","47","3199","42818",,"Approved","Trek Bicycles","Road","low","small","1720.7","1531.42","41064"
"16815","79","2516","43016","1","Approved","Norco Bicycles","Standard","medium","medium","1555.58","818.01","37873"
"16816","35","1993","42890","1","Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","41245"
"16817","31","673","42918",,"Approved","Giant Bicycles","Standard","medium","medium","230.91","173.18","35052"
"16818","57","3374","43006","1","Approved","WeareA2B","Touring","medium","large","1890.39","260.14","34143"
"16819","99","2783","43026",,"Approved","OHM Cycles","Standard","medium","medium","1227.34","770.89","34556"
"16820","100","996","42753",,"Approved","Norco Bicycles","Road","medium","medium","1036.59","206.35","38193"
"16821","74","1933","42800",,"Approved","WeareA2B","Standard","medium","medium","1228.07","400.91","36668"
"16822","29","815","42746","1","Approved","Norco Bicycles","Road","medium","medium","543.39","407.54","33888"
"16823","61","2013","42813",,"Approved","OHM Cycles","Standard","low","medium","71.16","56.93","42145"
"16824","67","2144","42864","1","Approved","Norco Bicycles","Road","medium","medium","544.05","376.84","34996"
"16825","9","2811","42858","1","Approved","OHM Cycles","Road","medium","medium","742.54","667.4","33549"
"16826","39","2754","42913",,"Approved","Giant Bicycles","Standard","medium","large","1812.75","582.48","40336"
"16827","9","2801","42996",,"Approved","OHM Cycles","Road","medium","medium","742.54","667.4","33549"
"16828","61","2796","43091","1","Approved","OHM Cycles","Standard","low","medium","71.16","56.93","42172"
"16829","58","582","42950",,"Approved","OHM Cycles","Standard","medium","medium","912.52","141.4","42295"
"16830","17","2422","42979","1","Approved","WeareA2B","Touring","medium","large","1362.99","57.74","34079"
"16831","78","2155","42903",,"Approved","Giant Bicycles","Standard","medium","large","1765.3","709.48","38193"
"16832","18","2279","43018","1","Approved","Solex","Standard","medium","medium","575.27","431.45","41345"
"16833","50","1669","42985","1","Approved","Giant Bicycles","Standard","medium","medium","642.7","211.37","35052"
"16834","7","273","42930","1","Approved","Trek Bicycles","Road","low","medium","980.37","234.43","38258"
"16835","12","1676","42785",,"Approved","WeareA2B","Standard","medium","medium","1231.15","161.6","34170"
"16836","77","968","42967",,"Approved","WeareA2B","Standard","medium","medium","1769.64","108.76","37220"
"16837","64","2820","43041","1","Approved","Trek Bicycles","Standard","medium","large","1469.44","596.55","41047"
"16838","42","2317","43046",,"Approved","OHM Cycles","Road","medium","small","1810","1610.9","40672"
"16839","18","1967","43077",,"Approved","Solex","Standard","medium","medium","575.27","431.45","42404"
"16840","55","2917","42868",,"Approved","Trek Bicycles","Road","medium","large","1894.19","598.76","37823"
"16841","71","239","42824",,"Approved","Solex","Standard","high","large","1842.92","1105.75","34996"
"16842","50","2709","43032",,"Approved","Giant Bicycles","Standard","medium","medium","642.7","211.37","37337"
"16843","25","132","42805","1","Approved","Giant Bicycles","Road","medium","medium","1538.99","829.65","37337"
"16844","25","1069","42881",,"Approved","Giant Bicycles","Road","medium","medium","1538.99","829.65","42404"
"16845","3","173","42769",,"Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","37823"
"16846","85","11","42888",,"Approved","WeareA2B","Standard","medium","medium","752.64","205.36","42218"
"16847","92","1595","42808",,"Approved","WeareA2B","Touring","medium","large","1890.39","260.14","33259"
"16848","7","2881","42948","1","Approved","Trek Bicycles","Road","low","medium","980.37","234.43","41701"
"16849","3","2665","43069",,"Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","41047"
"16850","65","1997","43038",,"Approved","WeareA2B","Standard","medium","medium","1807.45","778.69","42145"
"16851","91","1238","42781","1","Approved","Solex","Standard","medium","medium","100.35","75.26","37874"
"16852","5","2338","42738","1","Approved","Trek Bicycles","Mountain","low","medium","574.64","459.71","40784"
"16853","28","166","43018",,"Approved","Norco Bicycles","Standard","medium","small","1216.14","1082.36","33455"
"16854","68","471","42921",,"Approved","OHM Cycles","Standard","medium","medium","1636.9","44.71","40410"
"16855","0","1415","42806",,"Approved","Solex","Standard","medium","medium","441.49","84.99","41009"
"16856","99","2124","42871",,"Approved","Trek Bicycles","Road","low","small","1720.7","1531.42","38991"
"16857","50","1227","42854","1","Approved","WeareA2B","Standard","medium","small","175.89","131.92","42295"
"16858","34","3434","42949","1","Approved","Norco Bicycles","Road","high","large","774.53","464.72","37698"
"16859","0","698","42926","1","Approved","Norco Bicycles","Road","medium","medium","543.39","407.54","42458"
"16860","25","897","42780","1","Approved","Giant Bicycles","Road","medium","medium","1538.99","829.65","42404"
"16861","61","1462","42830","1","Approved","OHM Cycles","Standard","low","medium","71.16","56.93","34143"
"16862","58","2405","43054",,"Approved","OHM Cycles","Standard","medium","medium","912.52","141.4","42295"
"16863","22","634","42976","1","Approved","WeareA2B","Standard","medium","medium","60.34","45.26","34165"
"16864","87","773","43022",,"Approved","Giant Bicycles","Standard","high","medium","1179","707.4","38482"
"16865","3","1492","43086",,"Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","41009"
"16866","19","963","43039","1","Approved","Trek Bicycles","Mountain","low","medium","574.64","459.71","38258"
"16867","48","890","42826",,"Approved","WeareA2B","Standard","medium","medium","1762.96","950.52","37220"
"16868","83","1053","42960","1","Approved","Solex","Touring","medium","large","2083.94","675.03","35667"
"16869","97","457","42936",,"Approved","OHM Cycles","Road","medium","medium","742.54","667.4","36146"
"16870","32","3162","42989",,"Approved","Giant Bicycles","Standard","medium","medium","642.7","211.37","36498"
"16871","53","2165","42779",,"Approved","OHM Cycles","Standard","medium","medium","795.34","101.58","35470"
"16872","0","1623","42912","1","Approved","Solex","Standard","medium","medium","100.35","75.26","42458"
"16873","55","415","42806","1","Approved","Trek Bicycles","Road","medium","large","1894.19","598.76","34170"
"16874","3","662","43013",,"Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","41167"
"16875","0","3295","42792","1","Approved","OHM Cycles","Standard","low","medium","71.16","56.93","36146"
"16876","91","2608","42920","1","Approved","Solex","Standard","medium","medium","100.35","75.26","34556"
"16877","57","2717","42742",,"Approved","WeareA2B","Touring","medium","large","1890.39","260.14","33259"
"16878","86","1215","42737","1","Approved","OHM Cycles","Standard","medium","medium","235.63","125.07","38206"
"16879","83","581","43046","1","Approved","Solex","Touring","medium","large","2083.94","675.03","36145"
"16880","0","1637","42750","1","Approved","Trek Bicycles","Road","medium","medium","533.51","400.13","41064"
"16881","36","2671","42889","1","Approved","Solex","Standard","low","medium","945.04","507.58","35052"
"16882","25","2099","43018","1","Approved","OHM Cycles","Standard","high","medium","2005.66","1203.4","37220"
"16883","16","2508","42846","1","Approved","Norco Bicycles","Standard","high","small","1661.92","1479.11","33888"
"16884","66","538","42846","1","Approved","Giant Bicycles","Road","low","small","590.26","525.33","38647"
"16885","69","58","42862",,"Approved","Giant Bicycles","Road","medium","medium","792.9","594.68","42105"
"16886","50","883","42786","1","Approved","WeareA2B","Standard","medium","small","175.89","131.92","35707"
"16887","64","2658","43033","1","Approved","Trek Bicycles","Standard","medium","large","1469.44","596.55","34996"
"16888","27","3415","42830",,"Approved","Trek Bicycles","Standard","low","medium","1057.51","154.4","35560"
"16889","55","2190","42943","1","Approved","Trek Bicycles","Road","medium","large","1894.19","598.76","37823"
"16890","22","2190","42946","1","Approved","WeareA2B","Standard","medium","medium","60.34","45.26","34165"
"16891","39","2831","43085","1","Approved","Giant Bicycles","Standard","medium","large","1812.75","582.48","40672"
"16892","75","446","42816","1","Approved","Giant Bicycles","Touring","medium","large","1873.97","863.95","41922"
"16893","35","2574","42948","1","Approved","Trek Bicycles","Standard","low","medium","1057.51","154.4","34527"
"16894","50","1801","43034","1","Approved","WeareA2B","Standard","medium","small","175.89","131.92","37668"
"16895","46","2609","42898","1","Approved","Solex","Standard","low","medium","1289.85","74.51","35470"
"16896","27","81","43027","1","Approved","Trek Bicycles","Standard","low","medium","1057.51","154.4","34527"
"16897","98","2602","42918","1","Approved","Trek Bicycles","Standard","high","medium","358.39","215.03","38002"
"16898","67","488","42782","1","Approved","Norco Bicycles","Road","medium","medium","544.05","376.84","38647"
"16899","97","1321","42996",,"Approved","Solex","Standard","medium","large","202.62","151.96","42458"
"16900","42","1870","42963","1","Approved","OHM Cycles","Road","medium","small","1810","1610.9","39526"
"16901","88","2297","42774","1","Approved","Norco Bicycles","Standard","medium","medium","1198.46","381.1","37626"
"16902","51","2960","42986","1","Approved","OHM Cycles","Standard","high","medium","2005.66","1203.4","34170"
"16903","82","2862","42913",,"Approved","Norco Bicycles","Standard","high","medium","1148.64","689.18","42226"
"16904","92","1536","42796","1","Approved","WeareA2B","Standard","medium","small","1415.01","1259.36","36833"
"16905","73","920","42859","1","Approved","Solex","Standard","medium","medium","1945.43","333.18","33429"
"16906","70","2602","42962","1","Cancelled","Trek Bicycles","Standard","high","medium","495.72","297.43","42105"
"16907","0","3421","42761",,"Approved",,,,,"731.41",,
"16908","63","2184","43001","1","Approved","Solex","Standard","medium","medium","1483.2","99.59","36146"
"16909","7","3117","43074","1","Approved","Trek Bicycles","Road","low","medium","980.37","234.43","39298"
"16910","41","3150","42803",,"Approved","Solex","Road","medium","medium","416.98","312.74","35560"
"16911","68","204","43043",,"Approved","OHM Cycles","Standard","medium","medium","1636.9","44.71","40410"
"16912","16","3060","42740",,"Approved","Norco Bicycles","Standard","high","small","1661.92","1479.11","41345"
"16913","53","3177","42771","1","Approved","OHM Cycles","Standard","medium","medium","795.34","101.58","35470"
"16914","73","1609","42833","1","Approved","Solex","Standard","medium","medium","1945.43","333.18","36668"
"16915","75","1849","42828","1","Approved","Giant Bicycles","Touring","medium","large","1873.97","863.95","38193"
"16916","17","2679","42893",,"Approved","WeareA2B","Touring","medium","large","1362.99","57.74","34079"
"16917","42","326","42938",,"Approved","OHM Cycles","Road","medium","small","1810","1610.9","39526"
"16918","2","177","42908","1","Approved","Giant Bicycles","Road","low","small","590.26","525.33","40487"
"16919","83","3002","42990",,"Approved","Solex","Touring","medium","large","2083.94","675.03","38206"
"16920","18","113","42736",,"Approved","Solex","Standard","medium","medium","575.27","431.45","41345"
"16921","46","796","42960",,"Approved","Solex","Standard","low","medium","1289.85","74.51","39427"
"16922","50","2803","42931",,"Approved","WeareA2B","Standard","medium","small","175.89","131.92","41009"
"16923","12","2548","43075",,"Approved","WeareA2B","Standard","medium","medium","1231.15","161.6","38216"
"16924","7","3088","43005","1","Approved","Trek Bicycles","Road","low","medium","980.37","234.43","41701"
"16925","32","499","42751",,"Approved","Giant Bicycles","Standard","medium","medium","642.7","211.37","37337"
"16926","84","2657","42913",,"Approved","Trek Bicycles","Road","medium","medium","290.62","215.14","38339"
"16927","54","2918","42843",,"Approved","WeareA2B","Standard","medium","medium","1292.84","13.44","33259"
"16928","50","1696","43071","1","Approved","Giant Bicycles","Standard","medium","medium","642.7","211.37","37337"
"16929","70","2519","42991","1","Approved","Trek Bicycles","Standard","high","medium","495.72","297.43","42710"
"16930","4","1884","42797",,"Approved","Giant Bicycles","Standard","high","medium","1129.13","677.48","40649"
"16931","38","857","42818","1","Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","34115"
"16932","2","2359","42881",,"Approved","Giant Bicycles","Road","low","small","590.26","525.33","38647"
"16933","59","1506","43005","1","Approved","Solex","Standard","medium","large","1061.56","733.58","34170"
"16934","49","1795","42985",,"Approved","Trek Bicycles","Road","medium","medium","533.51","400.13","41064"
"16935","0","34","42780",,"Approved",,,,,"1034.17",,
"16936","78","1328","42932","1","Approved","Giant Bicycles","Standard","medium","large","1765.3","709.48","41533"
"16937","0","1066","42783","1","Approved","Solex","Standard","medium","medium","478.16","298.72","34143"
"16938","9","2714","42908","1","Approved","Norco Bicycles","Standard","medium","small","1216.14","1082.36","37698"
"16939","40","1167","43089",,"Approved","OHM Cycles","Standard","high","medium","1458.17","874.9","38750"
"16940","36","1318","42831","1","Approved","Solex","Standard","low","medium","945.04","507.58","39526"
"16941","3","2761","43056",,"Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","36361"
"16942","86","789","42922","1","Approved","OHM Cycles","Standard","medium","medium","235.63","125.07","36145"
"16943","13","60","42899",,"Approved","Solex","Standard","medium","medium","1163.89","589.27","42560"
"16944","63","1814","43048",,"Approved","Solex","Standard","medium","medium","1483.2","99.59","36146"
"16945","85","2750","42944","1","Approved","WeareA2B","Standard","medium","medium","1228.07","400.91","36668"
"16946","9","2024","42929",,"Approved","OHM Cycles","Road","medium","medium","742.54","667.4","41701"
"16947","20","1027","42753",,"Approved","Trek Bicycles","Standard","medium","small","1775.81","1580.47","40303"
"16948","87","1902","42743","1","Approved","Giant Bicycles","Standard","high","medium","1179","707.4","36145"
"16949","39","1514","42859",,"Approved","Giant Bicycles","Standard","medium","large","1812.75","582.48","40336"
"16950","51","1952","43023",,"Approved","OHM Cycles","Standard","high","medium","2005.66","1203.4","33259"
"16951","54","3050","42846","1","Approved","WeareA2B","Standard","medium","medium","1807.45","778.69","42145"
"16952","91","2332","42888",,"Approved","WeareA2B","Standard","low","medium","642.31","513.85","38339"
"16953","67","173","42979","1","Approved","Norco Bicycles","Road","medium","medium","544.05","376.84","37659"
"16954","63","3290","42893",,"Approved","WeareA2B","Standard","medium","medium","1992.93","762.63","33552"
"16955","10","829","42989",,"Approved","Solex","Standard","medium","medium","1945.43","333.18","33429"
"16956","0","1877","42792",,"Approved","WeareA2B","Standard","medium","medium","60.34","45.26","40670"
"16957","34","2836","42740","1","Approved","Norco Bicycles","Road","high","large","774.53","464.72","37698"
"16958","35","75","42902",,"Approved","Trek Bicycles","Standard","low","medium","1057.51","154.4","34527"
"16959","57","1328","43090",,"Approved","WeareA2B","Touring","medium","large","1890.39","260.14","42172"
"16960","90","3332","42823","1","Approved","Norco Bicycles","Standard","low","medium","363.01","290.41","38482"
"16961","55","2076","42988",,"Approved","Trek Bicycles","Road","medium","large","1894.19","598.76","34586"
"16962","56","2707","43056",,"Approved","Norco Bicycles","Mountain","low","small","688.63","612.88","34115"
"16963","7","417","42788",,"Approved","Trek Bicycles","Road","low","medium","980.37","234.43","38258"
"16964","36","1000","42785","1","Approved","Solex","Standard","low","medium","945.04","507.58","35052"
"16965","38","1006","43026","1","Approved","Solex","Standard","medium","medium","1577.53","826.51","36498"
"16966","49","1314","43072",,"Approved","Trek Bicycles","Road","medium","medium","533.51","400.13","41064"
"16967","75","1477","43080",,"Approved","Giant Bicycles","Touring","medium","large","1873.97","863.95","41922"
"16968","62","3088","42950","1","Approved","Solex","Standard","medium","medium","478.16","298.72","40410"
"16969","6","1442","43046",,"Approved","OHM Cycles","Standard","high","medium","227.88","136.73","37659"
"16970","2","1315","42754",,"Approved","Solex","Standard","medium","medium","71.49","53.62","41701"
"16971","1","1607","42742",,"Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","42688"
"16972","17","1546","43030","1","Approved","Solex","Standard","high","medium","1024.66","614.8","35378"
